cellI,x,y,z,V,Ux,Uy,Uz
28400,9.26235,0.58125,0.005,1.81759e-06,3.72256,-0.00218843,0
28401,9.27688,0.58125,0.005,1.81551e-06,3.72272,-0.00219462,0
28402,9.29139,0.58125,0.005,1.81343e-06,3.72288,-0.00220117,0
28403,9.30589,0.58125,0.005,1.81136e-06,3.72304,-0.0022081,0
28404,9.32038,0.58125,0.005,1.80929e-06,3.7232,-0.00221544,0
28405,9.33484,0.58125,0.005,1.80722e-06,3.72335,-0.00222319,0
28406,9.34929,0.58125,0.005,1.80515e-06,3.72351,-0.00223139,0
28407,9.36372,0.58125,0.005,1.80309e-06,3.72366,-0.00224006,0
28408,9.37814,0.58125,0.005,1.80103e-06,3.72382,-0.00224921,0
28409,9.39254,0.58125,0.005,1.79897e-06,3.72397,-0.00225888,0
28410,9.40692,0.58125,0.005,1.79691e-06,3.72413,-0.00226909,0
28411,9.42129,0.58125,0.005,1.79486e-06,3.72428,-0.00227987,0
28412,9.43564,0.58125,0.005,1.79281e-06,3.72443,-0.00229124,0
28413,9.44998,0.58125,0.005,1.79076e-06,3.72458,-0.00230324,0
28414,9.46429,0.58125,0.005,1.78871e-06,3.72473,-0.0023159,0
28415,9.4786,0.58125,0.005,1.78667e-06,3.72488,-0.00232926,0
28416,9.49288,0.58125,0.005,1.78462e-06,3.72503,-0.00234334,0
28417,9.50715,0.58125,0.005,1.78258e-06,3.72518,-0.00235818,0
28418,9.5214,0.58125,0.005,1.78055e-06,3.72533,-0.00237383,0
28419,9.53564,0.58125,0.005,1.77851e-06,3.72547,-0.00239032,0
28420,9.54986,0.58125,0.005,1.77648e-06,3.72562,-0.00240769,0
28421,9.56406,0.58125,0.005,1.77445e-06,3.72576,-0.00242599,0
28422,9.57825,0.58125,0.005,1.77242e-06,3.7259,-0.00244527,0
28423,9.59242,0.58125,0.005,1.77039e-06,3.72605,-0.00246556,0
28424,9.60658,0.58125,0.005,1.76837e-06,3.72619,-0.00248694,0
28425,9.62072,0.58125,0.005,1.76635e-06,3.72633,-0.00250943,0
28426,9.63484,0.58125,0.005,1.76433e-06,3.72647,-0.00253312,0
28427,9.64894,0.58125,0.005,1.76231e-06,3.7266,-0.00255805,0
28428,9.66303,0.58125,0.005,1.7603e-06,3.72674,-0.00258429,0
28429,9.67711,0.58125,0.005,1.75828e-06,3.72688,-0.00261189,0
28430,9.69117,0.58125,0.005,1.75627e-06,3.72701,-0.00264092,0
28431,9.70521,0.58125,0.005,1.75427e-06,3.72714,-0.00267145,0
28432,9.71924,0.58125,0.005,1.75226e-06,3.72727,-0.00270355,0
28433,9.73325,0.58125,0.005,1.75026e-06,3.7274,-0.0027373,0
28434,9.74724,0.58125,0.005,1.74826e-06,3.72753,-0.00277278,0
28435,9.76122,0.58125,0.005,1.74626e-06,3.72766,-0.00281009,0
28436,9.77518,0.58125,0.005,1.74426e-06,3.72778,-0.00284931,0
28437,9.78913,0.58125,0.005,1.74227e-06,3.7279,-0.00289054,0
28438,9.80306,0.58125,0.005,1.74028e-06,3.72802,-0.00293387,0
28439,9.81697,0.58125,0.005,1.73829e-06,3.72814,-0.0029794,0
28440,9.83087,0.58125,0.005,1.7363e-06,3.72826,-0.00302725,0
28441,9.84475,0.58125,0.005,1.73432e-06,3.72837,-0.0030775,0
28442,9.85862,0.58125,0.005,1.73233e-06,3.72848,-0.0031303,0
28443,9.87247,0.58125,0.005,1.73035e-06,3.72859,-0.00318574,0
28444,9.8863,0.58125,0.005,1.72837e-06,3.7287,-0.00324397,0
28445,9.90012,0.58125,0.005,1.7264e-06,3.7288,-0.0033051,0
28446,9.91393,0.58125,0.005,1.72443e-06,3.72891,-0.00336929,0
28447,9.92771,0.58125,0.005,1.72245e-06,3.72901,-0.00343667,0
28448,9.94149,0.58125,0.005,1.72049e-06,3.7291,-0.00350738,0
28449,9.95524,0.58125,0.005,1.71852e-06,3.72919,-0.0035816,0
28450,9.96898,0.58125,0.005,1.71655e-06,3.72928,-0.00365948,0
28451,9.98271,0.58125,0.005,1.71459e-06,3.72937,-0.00374119,0
28452,9.99642,0.58125,0.005,1.71263e-06,3.72945,-0.00382691,0
28453,10.0101,0.58125,0.005,1.71067e-06,3.72953,-0.00391675,0
28454,10.0238,0.58125,0.005,1.70872e-06,3.72961,-0.00401099,0
28455,10.0374,0.58125,0.005,1.70677e-06,3.72968,-0.00410991,0
28456,10.0511,0.58125,0.005,1.70481e-06,3.72975,-0.00421362,0
28457,10.0647,0.58125,0.005,1.70286e-06,3.72981,-0.00432233,0
28458,10.0783,0.58125,0.005,1.70092e-06,3.72987,-0.00443624,0
28459,10.0919,0.58125,0.005,1.69897e-06,3.72992,-0.00455561,0
28460,10.1055,0.58125,0.005,1.69703e-06,3.72997,-0.0046807,0
28461,10.1191,0.58125,0.005,1.69509e-06,3.73001,-0.00481175,0
28462,10.1326,0.58125,0.005,1.69315e-06,3.73005,-0.00494904,0
28463,10.1462,0.58125,0.005,1.69122e-06,3.73008,-0.00509284,0
28464,10.1597,0.58125,0.005,1.68928e-06,3.73011,-0.00524342,0
28465,10.1732,0.58125,0.005,1.68735e-06,3.73013,-0.00540108,0
28466,10.1867,0.58125,0.005,1.68543e-06,3.73014,-0.00556613,0
28467,10.2002,0.58125,0.005,1.6835e-06,3.73015,-0.00573889,0
28468,10.2136,0.58125,0.005,1.68157e-06,3.73014,-0.00591967,0
28469,10.2271,0.58125,0.005,1.67965e-06,3.73014,-0.00610882,0
28470,10.2405,0.58125,0.005,1.67773e-06,3.73012,-0.00630668,0
28471,10.2539,0.58125,0.005,1.67581e-06,3.73009,-0.00651362,0
28472,10.2673,0.58125,0.005,1.6739e-06,3.73006,-0.00673001,0
28473,10.2807,0.58125,0.005,1.67198e-06,3.73002,-0.00695623,0
28474,10.2941,0.58125,0.005,1.67007e-06,3.72997,-0.00719267,0
28475,10.3074,0.58125,0.005,1.66816e-06,3.7299,-0.00743975,0
28476,10.3208,0.58125,0.005,1.66626e-06,3.72983,-0.00769787,0
28477,10.3341,0.58125,0.005,1.66435e-06,3.72975,-0.00796746,0
28478,10.3474,0.58125,0.005,1.66245e-06,3.72965,-0.00824898,0
28479,10.3607,0.58125,0.005,1.66055e-06,3.72955,-0.00854285,0
28480,10.374,0.58125,0.005,1.65865e-06,3.72943,-0.00884956,0
28481,10.3872,0.58125,0.005,1.65675e-06,3.72929,-0.00916955,0
28482,10.4005,0.58125,0.005,1.65486e-06,3.72915,-0.00950332,0
28483,10.4137,0.58125,0.005,1.65297e-06,3.72899,-0.00985134,0
28484,10.4269,0.58125,0.005,1.65108e-06,3.72881,-0.0102141,0
28485,10.4401,0.58125,0.005,1.64919e-06,3.72862,-0.0105921,0
28486,10.4533,0.58125,0.005,1.64731e-06,3.72841,-0.0109859,0
28487,10.4665,0.58125,0.005,1.64542e-06,3.72819,-0.011396,0
28488,10.4796,0.58125,0.005,1.64354e-06,3.72794,-0.0118228,0
28489,10.4928,0.58125,0.005,1.64166e-06,3.72768,-0.012267,0
28490,10.5059,0.58125,0.005,1.63979e-06,3.7274,-0.0127289,0
28491,10.519,0.58125,0.005,1.63791e-06,3.7271,-0.0132092,0
28492,10.5321,0.58125,0.005,1.63604e-06,3.72678,-0.0137083,0
28493,10.5452,0.58125,0.005,1.63417e-06,3.72643,-0.0142267,0
28494,10.5583,0.58125,0.005,1.6323e-06,3.72606,-0.0147649,0
28495,10.5713,0.58125,0.005,1.63044e-06,3.72567,-0.0153234,0
28496,10.5843,0.58125,0.005,1.62857e-06,3.72525,-0.0159027,0
28497,10.5974,0.58125,0.005,1.62671e-06,3.7248,-0.0165032,0
28498,10.6104,0.58125,0.005,1.62485e-06,3.72433,-0.0171254,0
28499,10.6234,0.58125,0.005,1.62299e-06,3.72382,-0.0177695,0
28500,10.6363,0.58125,0.005,1.62114e-06,3.72329,-0.0184361,0
28501,10.6493,0.58125,0.005,1.61928e-06,3.72272,-0.0191254,0
28502,10.6622,0.58125,0.005,1.61743e-06,3.72212,-0.0198377,0
28503,10.6752,0.58125,0.005,1.61558e-06,3.72149,-0.0205733,0
28504,10.6881,0.58125,0.005,1.61374e-06,3.72082,-0.0213324,0
28505,10.701,0.58125,0.005,1.61189e-06,3.72012,-0.022115,0
28506,10.7139,0.58125,0.005,1.61005e-06,3.71937,-0.0229215,0
28507,10.7268,0.58125,0.005,1.60821e-06,3.71859,-0.0237516,0
28508,10.7396,0.58125,0.005,1.60637e-06,3.71776,-0.0246054,0
28509,10.7525,0.58125,0.005,1.60454e-06,3.71689,-0.0254829,0
28510,10.7653,0.58125,0.005,1.6027e-06,3.71598,-0.0263836,0
28511,10.7781,0.58125,0.005,1.60087e-06,3.71501,-0.0273075,0
28512,10.7909,0.58125,0.005,1.59904e-06,3.71401,-0.0282541,0
28513,10.8037,0.58125,0.005,1.59721e-06,3.71295,-0.0292228,0
28514,10.8165,0.58125,0.005,1.59538e-06,3.71184,-0.0302132,0
28515,10.8292,0.58125,0.005,1.59356e-06,3.71067,-0.0312245,0
28516,10.842,0.58125,0.005,1.59174e-06,3.70946,-0.0322558,0
28517,10.8547,0.58125,0.005,1.58992e-06,3.70818,-0.0333064,0
28518,10.8674,0.58125,0.005,1.5881e-06,3.70685,-0.034375,0
28519,10.8801,0.58125,0.005,1.58629e-06,3.70546,-0.0354606,0
28520,10.8928,0.58125,0.005,1.58447e-06,3.70401,-0.0365618,0
28521,10.9054,0.58125,0.005,1.58266e-06,3.7025,-0.0376771,0
28522,10.9181,0.58125,0.005,1.58085e-06,3.70093,-0.0388051,0
28523,10.9307,0.58125,0.005,1.57905e-06,3.69929,-0.0399439,0
28524,10.9434,0.58125,0.005,1.57724e-06,3.69759,-0.0410919,0
28525,10.956,0.58125,0.005,1.57544e-06,3.69582,-0.042247,0
28526,10.9686,0.58125,0.005,1.57364e-06,3.69399,-0.0434071,0
28527,10.9812,0.58125,0.005,1.57184e-06,3.69208,-0.0445702,0
28528,10.9937,0.58125,0.005,1.57004e-06,3.69011,-0.0457338,0
28529,0.0125603,0.59375,0.005,3.14008e-06,3.60002,-0.000312064,0
28530,0.0376666,0.59375,0.005,3.13649e-06,3.6001,-0.000619494,0
28531,0.0627442,0.59375,0.005,3.13291e-06,3.60023,-0.000911161,0
28532,0.0877932,0.59375,0.005,3.12933e-06,3.60041,-0.00118117,0
28533,0.112813,0.59375,0.005,3.12575e-06,3.60063,-0.00142725,0
28534,0.137805,0.59375,0.005,3.12218e-06,3.60088,-0.0016495,0
28535,0.162768,0.59375,0.005,3.11861e-06,3.60116,-0.00184902,0
28536,0.187703,0.59375,0.005,3.11504e-06,3.60146,-0.00202722,0
28537,0.212609,0.59375,0.005,3.11148e-06,3.60178,-0.00218571,0
28538,0.237487,0.59375,0.005,3.10792e-06,3.60211,-0.0023262,0
28539,0.262336,0.59375,0.005,3.10437e-06,3.60246,-0.00245043,0
28540,0.287156,0.59375,0.005,3.10082e-06,3.60282,-0.00256004,0
28541,0.311949,0.59375,0.005,3.09728e-06,3.60318,-0.00265657,0
28542,0.336713,0.59375,0.005,3.09374e-06,3.60356,-0.0027414,0
28543,0.361449,0.59375,0.005,3.0902e-06,3.60394,-0.00281581,0
28544,0.386156,0.59375,0.005,3.08667e-06,3.60433,-0.00288092,0
28545,0.410835,0.59375,0.005,3.08314e-06,3.60472,-0.00293776,0
28546,0.435486,0.59375,0.005,3.07961e-06,3.60511,-0.00298725,0
28547,0.460109,0.59375,0.005,3.07609e-06,3.60551,-0.00303021,0
28548,0.484704,0.59375,0.005,3.07258e-06,3.60592,-0.00306737,0
28549,0.50927,0.59375,0.005,3.06906e-06,3.60632,-0.00309938,0
28550,0.533809,0.59375,0.005,3.06556e-06,3.60673,-0.00312682,0
28551,0.558319,0.59375,0.005,3.06205e-06,3.60714,-0.00315021,0
28552,0.582802,0.59375,0.005,3.05855e-06,3.60755,-0.00317001,0
28553,0.607256,0.59375,0.005,3.05505e-06,3.60796,-0.00318664,0
28554,0.631683,0.59375,0.005,3.05156e-06,3.60837,-0.00320046,0
28555,0.656081,0.59375,0.005,3.04807e-06,3.60878,-0.00321178,0
28556,0.680452,0.59375,0.005,3.04459e-06,3.60919,-0.00322091,0
28557,0.704795,0.59375,0.005,3.04111e-06,3.6096,-0.00322808,0
28558,0.72911,0.59375,0.005,3.03763e-06,3.61001,-0.00323353,0
28559,0.753397,0.59375,0.005,3.03416e-06,3.61042,-0.00323745,0
28560,0.777656,0.59375,0.005,3.03069e-06,3.61083,-0.00324003,0
28561,0.801888,0.59375,0.005,3.02723e-06,3.61124,-0.00324141,0
28562,0.826092,0.59375,0.005,3.02377e-06,3.61164,-0.00324173,0
28563,0.850268,0.59375,0.005,3.02031e-06,3.61205,-0.00324113,0
28564,0.874417,0.59375,0.005,3.01686e-06,3.61246,-0.0032397,0
28565,0.898538,0.59375,0.005,3.01341e-06,3.61286,-0.00323756,0
28566,0.922631,0.59375,0.005,3.00996e-06,3.61327,-0.00323477,0
28567,0.946697,0.59375,0.005,3.00652e-06,3.61367,-0.00323143,0
28568,0.970736,0.59375,0.005,3.00309e-06,3.61407,-0.0032276,0
28569,0.994747,0.59375,0.005,2.99965e-06,3.61447,-0.00322335,0
28570,1.01873,0.59375,0.005,2.99622e-06,3.61487,-0.00321871,0
28571,1.04269,0.59375,0.005,2.9928e-06,3.61527,-0.00321375,0
28572,1.06662,0.59375,0.005,2.98938e-06,3.61567,-0.00320849,0
28573,1.09052,0.59375,0.005,2.98596e-06,3.61607,-0.00320298,0
28574,1.11439,0.59375,0.005,2.98255e-06,3.61646,-0.00319725,0
28575,1.13824,0.59375,0.005,2.97914e-06,3.61686,-0.00319133,0
28576,1.16206,0.59375,0.005,2.97573e-06,3.61725,-0.00318523,0
28577,1.18585,0.59375,0.005,2.97233e-06,3.61764,-0.00317899,0
28578,1.20961,0.59375,0.005,2.96893e-06,3.61803,-0.00317263,0
28579,1.23335,0.59375,0.005,2.96554e-06,3.61842,-0.00316615,0
28580,1.25706,0.59375,0.005,2.96215e-06,3.61881,-0.00315957,0
28581,1.28075,0.59375,0.005,2.95876e-06,3.61919,-0.00315291,0
28582,1.3044,0.59375,0.005,2.95538e-06,3.61958,-0.00314618,0
28583,1.32803,0.59375,0.005,2.952e-06,3.61996,-0.00313939,0
28584,1.35163,0.59375,0.005,2.94863e-06,3.62034,-0.00313255,0
28585,1.37521,0.59375,0.005,2.94526e-06,3.62073,-0.00312568,0
28586,1.39876,0.59375,0.005,2.94189e-06,3.62111,-0.00311879,0
28587,1.42228,0.59375,0.005,2.93853e-06,3.62148,-0.0031119,0
28588,1.44578,0.59375,0.005,2.93517e-06,3.62186,-0.00310501,0
28589,1.46924,0.59375,0.005,2.93181e-06,3.62224,-0.00309813,0
28590,1.49268,0.59375,0.005,2.92846e-06,3.62261,-0.00309127,0
28591,1.5161,0.59375,0.005,2.92511e-06,3.62298,-0.00308443,0
28592,1.53949,0.59375,0.005,2.92177e-06,3.62336,-0.00307761,0
28593,1.56285,0.59375,0.005,2.91843e-06,3.62373,-0.00307081,0
28594,1.58618,0.59375,0.005,2.91509e-06,3.6241,-0.00306404,0
28595,1.60949,0.59375,0.005,2.91176e-06,3.62447,-0.00305729,0
28596,1.63277,0.59375,0.005,2.90843e-06,3.62483,-0.00305056,0
28597,1.65602,0.59375,0.005,2.90511e-06,3.6252,-0.00304386,0
28598,1.67925,0.59375,0.005,2.90179e-06,3.62556,-0.0030372,0
28599,1.70245,0.59375,0.005,2.89847e-06,3.62593,-0.00303057,0
28600,1.72563,0.59375,0.005,2.89516e-06,3.62629,-0.00302397,0
28601,1.74877,0.59375,0.005,2.89185e-06,3.62665,-0.00301741,0
28602,1.7719,0.59375,0.005,2.88854e-06,3.62701,-0.00301089,0
28603,1.79499,0.59375,0.005,2.88524e-06,3.62737,-0.00300441,0
28604,1.81806,0.59375,0.005,2.88194e-06,3.62773,-0.00299798,0
28605,1.8411,0.59375,0.005,2.87864e-06,3.62808,-0.00299158,0
28606,1.86412,0.59375,0.005,2.87535e-06,3.62844,-0.00298522,0
28607,1.88711,0.59375,0.005,2.87207e-06,3.62879,-0.0029789,0
28608,1.91007,0.59375,0.005,2.86878e-06,3.62914,-0.00297262,0
28609,1.93301,0.59375,0.005,2.8655e-06,3.6295,-0.00296639,0
28610,1.95592,0.59375,0.005,2.86223e-06,3.62985,-0.00296021,0
28611,1.9788,0.59375,0.005,2.85896e-06,3.6302,-0.00295407,0
28612,2.00166,0.59375,0.005,2.85569e-06,3.63054,-0.00294798,0
28613,2.0245,0.59375,0.005,2.85242e-06,3.63089,-0.00294194,0
28614,2.0473,0.59375,0.005,2.84916e-06,3.63124,-0.00293596,0
28615,2.07008,0.59375,0.005,2.84591e-06,3.63158,-0.00293002,0
28616,2.09284,0.59375,0.005,2.84265e-06,3.63193,-0.00292413,0
28617,2.11556,0.59375,0.005,2.8394e-06,3.63227,-0.00291829,0
28618,2.13827,0.59375,0.005,2.83616e-06,3.63261,-0.00291249,0
28619,2.16094,0.59375,0.005,2.83292e-06,3.63295,-0.00290674,0
28620,2.18359,0.59375,0.005,2.82968e-06,3.63329,-0.00290105,0
28621,2.20622,0.59375,0.005,2.82644e-06,3.63363,-0.0028954,0
28622,2.22882,0.59375,0.005,2.82321e-06,3.63397,-0.0028898,0
28623,2.25139,0.59375,0.005,2.81998e-06,3.6343,-0.00288425,0
28624,2.27394,0.59375,0.005,2.81676e-06,3.63464,-0.00287875,0
28625,2.29646,0.59375,0.005,2.81354e-06,3.63497,-0.0028733,0
28626,2.31895,0.59375,0.005,2.81032e-06,3.63531,-0.00286791,0
28627,2.34142,0.59375,0.005,2.80711e-06,3.63564,-0.00286256,0
28628,2.36387,0.59375,0.005,2.8039e-06,3.63597,-0.00285726,0
28629,2.38628,0.59375,0.005,2.8007e-06,3.6363,-0.002852,0
28630,2.40868,0.59375,0.005,2.7975e-06,3.63663,-0.0028468,0
28631,2.43104,0.59375,0.005,2.7943e-06,3.63696,-0.00284163,0
28632,2.45339,0.59375,0.005,2.7911e-06,3.63729,-0.00283652,0
28633,2.4757,0.59375,0.005,2.78791e-06,3.63761,-0.00283145,0
28634,2.49799,0.59375,0.005,2.78473e-06,3.63794,-0.00282643,0
28635,2.52026,0.59375,0.005,2.78154e-06,3.63826,-0.00282145,0
28636,2.5425,0.59375,0.005,2.77836e-06,3.63859,-0.00281653,0
28637,2.56471,0.59375,0.005,2.77519e-06,3.63891,-0.00281166,0
28638,2.5869,0.59375,0.005,2.77201e-06,3.63923,-0.00280683,0
28639,2.60906,0.59375,0.005,2.76884e-06,3.63955,-0.00280206,0
28640,2.6312,0.59375,0.005,2.76568e-06,3.63987,-0.00279734,0
28641,2.65331,0.59375,0.005,2.76252e-06,3.64019,-0.00279267,0
28642,2.6754,0.59375,0.005,2.75936e-06,3.64051,-0.00278804,0
28643,2.69746,0.59375,0.005,2.75621e-06,3.64083,-0.00278346,0
28644,2.7195,0.59375,0.005,2.75305e-06,3.64114,-0.00277893,0
28645,2.74151,0.59375,0.005,2.74991e-06,3.64146,-0.00277444,0
28646,2.7635,0.59375,0.005,2.74676e-06,3.64177,-0.00277,0
28647,2.78546,0.59375,0.005,2.74362e-06,3.64209,-0.0027656,0
28648,2.8074,0.59375,0.005,2.74049e-06,3.6424,-0.00276125,0
28649,2.82931,0.59375,0.005,2.73735e-06,3.64271,-0.00275694,0
28650,2.8512,0.59375,0.005,2.73423e-06,3.64302,-0.00275268,0
28651,2.87306,0.59375,0.005,2.7311e-06,3.64333,-0.00274845,0
28652,2.89489,0.59375,0.005,2.72798e-06,3.64364,-0.00274427,0
28653,2.9167,0.59375,0.005,2.72486e-06,3.64395,-0.00274013,0
28654,2.93849,0.59375,0.005,2.72174e-06,3.64426,-0.00273604,0
28655,2.96025,0.59375,0.005,2.71863e-06,3.64457,-0.00273198,0
28656,2.98199,0.59375,0.005,2.71553e-06,3.64487,-0.00272797,0
28657,3.0037,0.59375,0.005,2.71242e-06,3.64518,-0.002724,0
28658,3.02539,0.59375,0.005,2.70932e-06,3.64548,-0.00272007,0
28659,3.04705,0.59375,0.005,2.70622e-06,3.64579,-0.00271618,0
28660,3.06869,0.59375,0.005,2.70313e-06,3.64609,-0.00271232,0
28661,3.0903,0.59375,0.005,2.70004e-06,3.64639,-0.00270851,0
28662,3.11189,0.59375,0.005,2.69695e-06,3.64669,-0.00270472,0
28663,3.13345,0.59375,0.005,2.69387e-06,3.647,-0.00270098,0
28664,3.15499,0.59375,0.005,2.69079e-06,3.6473,-0.00269727,0
28665,3.1765,0.59375,0.005,2.68771e-06,3.6476,-0.0026936,0
28666,3.19799,0.59375,0.005,2.68464e-06,3.64789,-0.00268997,0
28667,3.21946,0.59375,0.005,2.68157e-06,3.64819,-0.00268638,0
28668,3.2409,0.59375,0.005,2.67851e-06,3.64849,-0.00268282,0
28669,3.26231,0.59375,0.005,2.67545e-06,3.64879,-0.00267931,0
28670,3.28371,0.59375,0.005,2.67239e-06,3.64908,-0.00267583,0
28671,3.30507,0.59375,0.005,2.66933e-06,3.64938,-0.00267239,0
28672,3.32642,0.59375,0.005,2.66628e-06,3.64967,-0.00266898,0
28673,3.34773,0.59375,0.005,2.66323e-06,3.64996,-0.00266561,0
28674,3.36903,0.59375,0.005,2.66019e-06,3.65026,-0.00266227,0
28675,3.3903,0.59375,0.005,2.65715e-06,3.65055,-0.00265896,0
28676,3.41154,0.59375,0.005,2.65411e-06,3.65084,-0.00265569,0
28677,3.43276,0.59375,0.005,2.65108e-06,3.65113,-0.00265244,0
28678,3.45396,0.59375,0.005,2.64804e-06,3.65142,-0.00264923,0
28679,3.47513,0.59375,0.005,2.64502e-06,3.65171,-0.00264605,0
28680,3.49628,0.59375,0.005,2.64199e-06,3.652,-0.0026429,0
28681,3.5174,0.59375,0.005,2.63897e-06,3.65229,-0.00263979,0
28682,3.5385,0.59375,0.005,2.63596e-06,3.65258,-0.0026367,0
28683,3.55958,0.59375,0.005,2.63294e-06,3.65286,-0.00263364,0
28684,3.58063,0.59375,0.005,2.62993e-06,3.65315,-0.00263061,0
28685,3.60166,0.59375,0.005,2.62693e-06,3.65343,-0.00262761,0
28686,3.62266,0.59375,0.005,2.62392e-06,3.65372,-0.00262464,0
28687,3.64364,0.59375,0.005,2.62093e-06,3.654,-0.0026217,0
28688,3.6646,0.59375,0.005,2.61793e-06,3.65429,-0.00261878,0
28689,3.68553,0.59375,0.005,2.61494e-06,3.65457,-0.0026159,0
28690,3.70643,0.59375,0.005,2.61195e-06,3.65485,-0.00261304,0
28691,3.72732,0.59375,0.005,2.60896e-06,3.65513,-0.0026102,0
28692,3.74818,0.59375,0.005,2.60598e-06,3.65541,-0.00260739,0
28693,3.76901,0.59375,0.005,2.603e-06,3.65569,-0.00260461,0
28694,3.78983,0.59375,0.005,2.60002e-06,3.65597,-0.00260184,0
28695,3.81061,0.59375,0.005,2.59705e-06,3.65625,-0.0025991,0
28696,3.83138,0.59375,0.005,2.59408e-06,3.65653,-0.00259638,0
28697,3.85212,0.59375,0.005,2.59112e-06,3.65681,-0.00259369,0
28698,3.87284,0.59375,0.005,2.58816e-06,3.65709,-0.00259102,0
28699,3.89353,0.59375,0.005,2.5852e-06,3.65736,-0.00258837,0
28700,3.9142,0.59375,0.005,2.58224e-06,3.65764,-0.00258575,0
28701,3.93485,0.59375,0.005,2.57929e-06,3.65792,-0.00258314,0
28702,3.95547,0.59375,0.005,2.57634e-06,3.65819,-0.00258057,0
28703,3.97607,0.59375,0.005,2.5734e-06,3.65846,-0.00257801,0
28704,3.99664,0.59375,0.005,2.57045e-06,3.65874,-0.00257548,0
28705,4.01719,0.59375,0.005,2.56752e-06,3.65901,-0.00257298,0
28706,4.03772,0.59375,0.005,2.56458e-06,3.65928,-0.00257049,0
28707,4.05823,0.59375,0.005,2.56165e-06,3.65956,-0.00256802,0
28708,4.07871,0.59375,0.005,2.55872e-06,3.65983,-0.00256558,0
28709,4.09917,0.59375,0.005,2.5558e-06,3.6601,-0.00256315,0
28710,4.1196,0.59375,0.005,2.55287e-06,3.66037,-0.00256075,0
28711,4.14001,0.59375,0.005,2.54996e-06,3.66064,-0.00255836,0
28712,4.1604,0.59375,0.005,2.54704e-06,3.66091,-0.00255599,0
28713,4.18077,0.59375,0.005,2.54413e-06,3.66118,-0.00255364,0
28714,4.20111,0.59375,0.005,2.54122e-06,3.66144,-0.00255131,0
28715,4.22143,0.59375,0.005,2.53832e-06,3.66171,-0.002549,0
28716,4.24172,0.59375,0.005,2.53541e-06,3.66198,-0.0025467,0
28717,4.26199,0.59375,0.005,2.53252e-06,3.66225,-0.00254443,0
28718,4.28224,0.59375,0.005,2.52962e-06,3.66251,-0.00254217,0
28719,4.30247,0.59375,0.005,2.52673e-06,3.66278,-0.00253993,0
28720,4.32267,0.59375,0.005,2.52384e-06,3.66304,-0.00253771,0
28721,4.34285,0.59375,0.005,2.52096e-06,3.66331,-0.0025355,0
28722,4.363,0.59375,0.005,2.51807e-06,3.66357,-0.00253331,0
28723,4.38314,0.59375,0.005,2.51519e-06,3.66383,-0.00253114,0
28724,4.40325,0.59375,0.005,2.51232e-06,3.6641,-0.00252899,0
28725,4.42333,0.59375,0.005,2.50945e-06,3.66436,-0.00252685,0
28726,4.4434,0.59375,0.005,2.50658e-06,3.66462,-0.00252472,0
28727,4.46344,0.59375,0.005,2.50371e-06,3.66488,-0.00252262,0
28728,4.48346,0.59375,0.005,2.50085e-06,3.66514,-0.00252052,0
28729,4.50345,0.59375,0.005,2.49799e-06,3.6654,-0.00251845,0
28730,4.52343,0.59375,0.005,2.49514e-06,3.66566,-0.00251638,0
28731,4.54338,0.59375,0.005,2.49228e-06,3.66592,-0.00251433,0
28732,4.5633,0.59375,0.005,2.48944e-06,3.66618,-0.0025123,0
28733,4.58321,0.59375,0.005,2.48659e-06,3.66644,-0.00251027,0
28734,4.60309,0.59375,0.005,2.48375e-06,3.66669,-0.00250826,0
28735,4.62295,0.59375,0.005,2.48091e-06,3.66695,-0.00250626,0
28736,4.64278,0.59375,0.005,2.47807e-06,3.66721,-0.00250427,0
28737,4.6626,0.59375,0.005,2.47524e-06,3.66746,-0.0025023,0
28738,4.68239,0.59375,0.005,2.47241e-06,3.66772,-0.00250034,0
28739,4.70215,0.59375,0.005,2.46958e-06,3.66798,-0.00249839,0
28740,4.7219,0.59375,0.005,2.46676e-06,3.66823,-0.00249645,0
28741,4.74162,0.59375,0.005,2.46394e-06,3.66848,-0.00249454,0
28742,4.76132,0.59375,0.005,2.46112e-06,3.66874,-0.00249263,0
28743,4.781,0.59375,0.005,2.45831e-06,3.66899,-0.00249074,0
28744,4.80066,0.59375,0.005,2.4555e-06,3.66924,-0.00248887,0
28745,4.82029,0.59375,0.005,2.45269e-06,3.6695,-0.002487,0
28746,4.8399,0.59375,0.005,2.44989e-06,3.66975,-0.00248515,0
28747,4.85949,0.59375,0.005,2.44709e-06,3.67,-0.00248331,0
28748,4.87905,0.59375,0.005,2.44429e-06,3.67025,-0.00248148,0
28749,4.89859,0.59375,0.005,2.4415e-06,3.6705,-0.00247966,0
28750,4.91812,0.59375,0.005,2.43871e-06,3.67075,-0.00247786,0
28751,4.93761,0.59375,0.005,2.43592e-06,3.671,-0.00247606,0
28752,4.95709,0.59375,0.005,2.43313e-06,3.67125,-0.00247428,0
28753,4.97654,0.59375,0.005,2.43035e-06,3.6715,-0.00247251,0
28754,4.99598,0.59375,0.005,2.42757e-06,3.67174,-0.00247074,0
28755,5.01539,0.59375,0.005,2.4248e-06,3.67199,-0.00246899,0
28756,5.03477,0.59375,0.005,2.42203e-06,3.67224,-0.00246725,0
28757,5.05414,0.59375,0.005,2.41926e-06,3.67249,-0.00246552,0
