cellI,x,y,z,V,Ux,Uy,Uz
12403,5.71815,0.25625,0.005,2.32432e-06,3.72208,0.00257751,0
12404,5.73673,0.25625,0.005,2.32166e-06,3.72242,0.00257568,0
12405,5.7553,0.25625,0.005,2.31901e-06,3.72275,0.00257387,0
12406,5.77384,0.25625,0.005,2.31636e-06,3.72308,0.00257206,0
12407,5.79236,0.25625,0.005,2.31371e-06,3.72341,0.00257026,0
12408,5.81086,0.25625,0.005,2.31107e-06,3.72374,0.00256847,0
12409,5.82934,0.25625,0.005,2.30842e-06,3.72408,0.00256669,0
12410,5.84779,0.25625,0.005,2.30578e-06,3.7244,0.00256492,0
12411,5.86623,0.25625,0.005,2.30315e-06,3.72473,0.00256315,0
12412,5.88464,0.25625,0.005,2.30052e-06,3.72506,0.0025614,0
12413,5.90304,0.25625,0.005,2.29789e-06,3.72539,0.00255966,0
12414,5.92141,0.25625,0.005,2.29526e-06,3.72572,0.00255792,0
12415,5.93976,0.25625,0.005,2.29264e-06,3.72604,0.00255619,0
12416,5.95809,0.25625,0.005,2.29001e-06,3.72637,0.00255448,0
12417,5.9764,0.25625,0.005,2.2874e-06,3.7267,0.00255277,0
12418,5.99469,0.25625,0.005,2.28478e-06,3.72702,0.00255107,0
12419,6.01296,0.25625,0.005,2.28217e-06,3.72734,0.00254937,0
12420,6.0312,0.25625,0.005,2.27956e-06,3.72767,0.00254769,0
12421,6.04943,0.25625,0.005,2.27696e-06,3.72799,0.00254601,0
12422,6.06764,0.25625,0.005,2.27435e-06,3.72831,0.00254434,0
12423,6.08582,0.25625,0.005,2.27175e-06,3.72864,0.00254267,0
12424,6.10398,0.25625,0.005,2.26916e-06,3.72896,0.00254101,0
12425,6.12213,0.25625,0.005,2.26656e-06,3.72928,0.00253936,0
12426,6.14025,0.25625,0.005,2.26397e-06,3.7296,0.00253771,0
12427,6.15835,0.25625,0.005,2.26138e-06,3.72992,0.00253607,0
12428,6.17643,0.25625,0.005,2.2588e-06,3.73024,0.00253444,0
12429,6.19449,0.25625,0.005,2.25622e-06,3.73055,0.00253282,0
12430,6.21253,0.25625,0.005,2.25364e-06,3.73087,0.0025312,0
12431,6.23055,0.25625,0.005,2.25106e-06,3.73119,0.0025296,0
12432,6.24855,0.25625,0.005,2.24849e-06,3.73151,0.002528,0
12433,6.26652,0.25625,0.005,2.24592e-06,3.73182,0.00252641,0
12434,6.28448,0.25625,0.005,2.24335e-06,3.73214,0.00252483,0
12435,6.30242,0.25625,0.005,2.24078e-06,3.73245,0.00252326,0
12436,6.32033,0.25625,0.005,2.23822e-06,3.73277,0.0025217,0
12437,6.33823,0.25625,0.005,2.23566e-06,3.73308,0.00252015,0
12438,6.35611,0.25625,0.005,2.23311e-06,3.7334,0.0025186,0
12439,6.37396,0.25625,0.005,2.23056e-06,3.73371,0.00251706,0
12440,6.39179,0.25625,0.005,2.22801e-06,3.73402,0.00251553,0
12441,6.40961,0.25625,0.005,2.22546e-06,3.73433,0.002514,0
12442,6.4274,0.25625,0.005,2.22291e-06,3.73464,0.00251247,0
12443,6.44517,0.25625,0.005,2.22037e-06,3.73495,0.00251096,0
12444,6.46293,0.25625,0.005,2.21784e-06,3.73526,0.00250945,0
12445,6.48066,0.25625,0.005,2.2153e-06,3.73557,0.00250795,0
12446,6.49837,0.25625,0.005,2.21277e-06,3.73588,0.00250645,0
12447,6.51606,0.25625,0.005,2.21024e-06,3.73619,0.00250496,0
12448,6.53374,0.25625,0.005,2.20771e-06,3.7365,0.00250348,0
12449,6.55139,0.25625,0.005,2.20519e-06,3.73681,0.00250201,0
12450,6.56902,0.25625,0.005,2.20267e-06,3.73711,0.00250054,0
12451,6.58663,0.25625,0.005,2.20015e-06,3.73742,0.00249908,0
12452,6.60422,0.25625,0.005,2.19763e-06,3.73773,0.00249762,0
12453,6.62179,0.25625,0.005,2.19512e-06,3.73803,0.00249617,0
12454,6.63934,0.25625,0.005,2.19261e-06,3.73834,0.00249473,0
12455,6.65687,0.25625,0.005,2.19011e-06,3.73864,0.0024933,0
12456,6.67439,0.25625,0.005,2.1876e-06,3.73894,0.00249187,0
12457,6.69188,0.25625,0.005,2.1851e-06,3.73925,0.00249044,0
12458,6.70935,0.25625,0.005,2.1826e-06,3.73955,0.00248903,0
12459,6.7268,0.25625,0.005,2.18011e-06,3.73985,0.00248762,0
12460,6.74423,0.25625,0.005,2.17762e-06,3.74015,0.00248621,0
12461,6.76164,0.25625,0.005,2.17513e-06,3.74045,0.00248482,0
12462,6.77903,0.25625,0.005,2.17264e-06,3.74076,0.00248342,0
12463,6.7964,0.25625,0.005,2.17016e-06,3.74106,0.00248204,0
12464,6.81375,0.25625,0.005,2.16768e-06,3.74136,0.00248066,0
12465,6.83108,0.25625,0.005,2.1652e-06,3.74165,0.00247928,0
12466,6.8484,0.25625,0.005,2.16272e-06,3.74195,0.00247791,0
12467,6.86569,0.25625,0.005,2.16025e-06,3.74225,0.00247654,0
12468,6.88296,0.25625,0.005,2.15778e-06,3.74255,0.00247517,0
12469,6.90021,0.25625,0.005,2.15531e-06,3.74285,0.00247381,0
12470,6.91745,0.25625,0.005,2.15285e-06,3.74314,0.00247245,0
12471,6.93466,0.25625,0.005,2.15039e-06,3.74344,0.0024711,0
12472,6.95185,0.25625,0.005,2.14793e-06,3.74373,0.00246975,0
12473,6.96903,0.25625,0.005,2.14548e-06,3.74403,0.00246841,0
12474,6.98618,0.25625,0.005,2.14302e-06,3.74432,0.00246708,0
12475,7.00331,0.25625,0.005,2.14057e-06,3.74462,0.00246575,0
12476,7.02043,0.25625,0.005,2.13813e-06,3.74491,0.00246443,0
12477,7.03752,0.25625,0.005,2.13568e-06,3.7452,0.00246312,0
12478,7.0546,0.25625,0.005,2.13324e-06,3.7455,0.00246182,0
12479,7.07166,0.25625,0.005,2.1308e-06,3.74579,0.00246052,0
12480,7.08869,0.25625,0.005,2.12837e-06,3.74608,0.00245923,0
12481,7.10571,0.25625,0.005,2.12593e-06,3.74637,0.00245794,0
12482,7.12271,0.25625,0.005,2.1235e-06,3.74666,0.00245666,0
12483,7.13969,0.25625,0.005,2.12107e-06,3.74695,0.00245538,0
12484,7.15664,0.25625,0.005,2.11865e-06,3.74724,0.00245411,0
12485,7.17358,0.25625,0.005,2.11623e-06,3.74753,0.00245284,0
12486,7.1905,0.25625,0.005,2.11381e-06,3.74782,0.00245157,0
12487,7.2074,0.25625,0.005,2.11139e-06,3.74811,0.00245031,0
12488,7.22429,0.25625,0.005,2.10898e-06,3.7484,0.00244906,0
12489,7.24115,0.25625,0.005,2.10657e-06,3.74868,0.00244781,0
12490,7.25799,0.25625,0.005,2.10416e-06,3.74897,0.00244656,0
12491,7.27481,0.25625,0.005,2.10175e-06,3.74926,0.00244532,0
12492,7.29162,0.25625,0.005,2.09935e-06,3.74954,0.00244408,0
12493,7.3084,0.25625,0.005,2.09695e-06,3.74983,0.00244285,0
12494,7.32517,0.25625,0.005,2.09456e-06,3.75011,0.00244162,0
12495,7.34192,0.25625,0.005,2.09216e-06,3.7504,0.0024404,0
12496,7.35865,0.25625,0.005,2.08977e-06,3.75068,0.00243918,0
12497,7.37535,0.25625,0.005,2.08738e-06,3.75097,0.00243796,0
12498,7.39204,0.25625,0.005,2.08499e-06,3.75125,0.00243675,0
12499,7.40871,0.25625,0.005,2.08261e-06,3.75153,0.00243554,0
12500,7.42537,0.25625,0.005,2.08023e-06,3.75181,0.00243433,0
12501,7.442,0.25625,0.005,2.07785e-06,3.7521,0.00243313,0
12502,7.45861,0.25625,0.005,2.07548e-06,3.75238,0.00243194,0
12503,7.47521,0.25625,0.005,2.0731e-06,3.75266,0.00243075,0
12504,7.49178,0.25625,0.005,2.07073e-06,3.75294,0.00242956,0
12505,7.50834,0.25625,0.005,2.06837e-06,3.75322,0.00242837,0
12506,7.52487,0.25625,0.005,2.066e-06,3.7535,0.00242719,0
12507,7.54139,0.25625,0.005,2.06364e-06,3.75378,0.00242601,0
12508,7.55789,0.25625,0.005,2.06128e-06,3.75405,0.00242484,0
12509,7.57437,0.25625,0.005,2.05893e-06,3.75433,0.00242367,0
12510,7.59084,0.25625,0.005,2.05657e-06,3.75461,0.0024225,0
12511,7.60728,0.25625,0.005,2.05422e-06,3.75489,0.00242133,0
12512,7.6237,0.25625,0.005,2.05187e-06,3.75516,0.00242016,0
12513,7.64011,0.25625,0.005,2.04953e-06,3.75544,0.002419,0
12514,7.6565,0.25625,0.005,2.04718e-06,3.75572,0.00241783,0
12515,7.67286,0.25625,0.005,2.04484e-06,3.75599,0.00241667,0
12516,7.68921,0.25625,0.005,2.04251e-06,3.75627,0.0024155,0
12517,7.70554,0.25625,0.005,2.04017e-06,3.75654,0.00241434,0
12518,7.72186,0.25625,0.005,2.03784e-06,3.75681,0.00241318,0
12519,7.73815,0.25625,0.005,2.03551e-06,3.75709,0.00241202,0
12520,7.75442,0.25625,0.005,2.03318e-06,3.75736,0.00241086,0
12521,7.77068,0.25625,0.005,2.03086e-06,3.75763,0.00240971,0
12522,7.78692,0.25625,0.005,2.02854e-06,3.75791,0.00240855,0
12523,7.80314,0.25625,0.005,2.02622e-06,3.75818,0.0024074,0
12524,7.81934,0.25625,0.005,2.0239e-06,3.75845,0.00240625,0
12525,7.83552,0.25625,0.005,2.02159e-06,3.75872,0.00240511,0
12526,7.85168,0.25625,0.005,2.01928e-06,3.75899,0.00240396,0
12527,7.86783,0.25625,0.005,2.01697e-06,3.75926,0.00240282,0
12528,7.88395,0.25625,0.005,2.01466e-06,3.75953,0.00240167,0
12529,7.90006,0.25625,0.005,2.01236e-06,3.7598,0.00240053,0
12530,7.91615,0.25625,0.005,2.01006e-06,3.76007,0.00239938,0
12531,7.93222,0.25625,0.005,2.00776e-06,3.76034,0.00239823,0
12532,7.94828,0.25625,0.005,2.00547e-06,3.76061,0.00239708,0
12533,7.96431,0.25625,0.005,2.00317e-06,3.76087,0.00239593,0
12534,7.98033,0.25625,0.005,2.00088e-06,3.76114,0.00239478,0
12535,7.99632,0.25625,0.005,1.9986e-06,3.76141,0.00239362,0
12536,8.0123,0.25625,0.005,1.99631e-06,3.76167,0.00239247,0
12537,8.02827,0.25625,0.005,1.99403e-06,3.76194,0.00239131,0
12538,8.04421,0.25625,0.005,1.99175e-06,3.7622,0.00239014,0
12539,8.06013,0.25625,0.005,1.98947e-06,3.76247,0.00238898,0
12540,8.07604,0.25625,0.005,1.9872e-06,3.76273,0.00238781,0
12541,8.09193,0.25625,0.005,1.98493e-06,3.763,0.00238664,0
12542,8.1078,0.25625,0.005,1.98266e-06,3.76326,0.00238546,0
12543,8.12365,0.25625,0.005,1.98039e-06,3.76353,0.00238428,0
12544,8.13949,0.25625,0.005,1.97813e-06,3.76379,0.00238309,0
12545,8.1553,0.25625,0.005,1.97587e-06,3.76405,0.0023819,0
12546,8.1711,0.25625,0.005,1.97361e-06,3.76431,0.0023807,0
12547,8.18688,0.25625,0.005,1.97135e-06,3.76458,0.00237949,0
12548,8.20264,0.25625,0.005,1.9691e-06,3.76484,0.00237827,0
12549,8.21838,0.25625,0.005,1.96685e-06,3.7651,0.00237705,0
12550,8.23411,0.25625,0.005,1.9646e-06,3.76536,0.00237582,0
12551,8.24982,0.25625,0.005,1.96235e-06,3.76562,0.00237458,0
12552,8.26551,0.25625,0.005,1.96011e-06,3.76588,0.00237332,0
12553,8.28118,0.25625,0.005,1.95787e-06,3.76614,0.00237206,0
12554,8.29683,0.25625,0.005,1.95563e-06,3.7664,0.00237078,0
12555,8.31247,0.25625,0.005,1.9534e-06,3.76666,0.00236949,0
12556,8.32809,0.25625,0.005,1.95116e-06,3.76691,0.00236819,0
12557,8.34369,0.25625,0.005,1.94893e-06,3.76717,0.00236688,0
12558,8.35927,0.25625,0.005,1.9467e-06,3.76743,0.00236554,0
12559,8.37484,0.25625,0.005,1.94448e-06,3.76769,0.0023642,0
12560,8.39038,0.25625,0.005,1.94226e-06,3.76794,0.00236283,0
12561,8.40591,0.25625,0.005,1.94004e-06,3.7682,0.00236144,0
12562,8.42142,0.25625,0.005,1.93782e-06,3.76845,0.00236003,0
12563,8.43692,0.25625,0.005,1.9356e-06,3.76871,0.0023586,0
12564,8.45239,0.25625,0.005,1.93339e-06,3.76896,0.00235714,0
12565,8.46785,0.25625,0.005,1.93118e-06,3.76922,0.00235565,0
12566,8.48329,0.25625,0.005,1.92897e-06,3.76947,0.00235414,0
12567,8.49871,0.25625,0.005,1.92677e-06,3.76973,0.0023526,0
12568,8.51412,0.25625,0.005,1.92456e-06,3.76998,0.00235103,0
12569,8.52951,0.25625,0.005,1.92236e-06,3.77023,0.00234943,0
12570,8.54488,0.25625,0.005,1.92017e-06,3.77049,0.00234779,0
12571,8.56023,0.25625,0.005,1.91797e-06,3.77074,0.00234613,0
12572,8.57557,0.25625,0.005,1.91578e-06,3.77099,0.00234442,0
12573,8.59088,0.25625,0.005,1.91359e-06,3.77124,0.00234268,0
12574,8.60618,0.25625,0.005,1.9114e-06,3.77149,0.0023409,0
12575,8.62147,0.25625,0.005,1.90922e-06,3.77175,0.00233908,0
12576,8.63673,0.25625,0.005,1.90703e-06,3.772,0.00233721,0
12577,8.65198,0.25625,0.005,1.90485e-06,3.77225,0.0023353,0
12578,8.66721,0.25625,0.005,1.90268e-06,3.7725,0.00233334,0
12579,8.68242,0.25625,0.005,1.9005e-06,3.77275,0.00233132,0
12580,8.69762,0.25625,0.005,1.89833e-06,3.77299,0.00232924,0
12581,8.71279,0.25625,0.005,1.89616e-06,3.77324,0.00232711,0
12582,8.72795,0.25625,0.005,1.89399e-06,3.77349,0.0023249,0
12583,8.7431,0.25625,0.005,1.89183e-06,3.77374,0.00232263,0
12584,8.75822,0.25625,0.005,1.88966e-06,3.77399,0.00232029,0
12585,8.77333,0.25625,0.005,1.8875e-06,3.77424,0.00231787,0
12586,8.78842,0.25625,0.005,1.88535e-06,3.77448,0.00231537,0
12587,8.8035,0.25625,0.005,1.88319e-06,3.77473,0.00231279,0
12588,8.81856,0.25625,0.005,1.88104e-06,3.77498,0.00231012,0
12589,8.83359,0.25625,0.005,1.87889e-06,3.77522,0.00230735,0
12590,8.84862,0.25625,0.005,1.87674e-06,3.77547,0.00230449,0
12591,8.86362,0.25625,0.005,1.87459e-06,3.77571,0.00230152,0
12592,8.87861,0.25625,0.005,1.87245e-06,3.77596,0.00229844,0
12593,8.89358,0.25625,0.005,1.87031e-06,3.7762,0.00229525,0
12594,8.90854,0.25625,0.005,1.86817e-06,3.77645,0.00229194,0
12595,8.92347,0.25625,0.005,1.86604e-06,3.77669,0.0022885,0
12596,8.93839,0.25625,0.005,1.8639e-06,3.77694,0.00228493,0
12597,8.9533,0.25625,0.005,1.86177e-06,3.77718,0.00228121,0
12598,8.96818,0.25625,0.005,1.85964e-06,3.77742,0.00227735,0
12599,8.98305,0.25625,0.005,1.85752e-06,3.77767,0.00227333,0
12600,8.9979,0.25625,0.005,1.85539e-06,3.77791,0.00226914,0
12601,9.01274,0.25625,0.005,1.85327e-06,3.77815,0.00226479,0
12602,9.02755,0.25625,0.005,1.85116e-06,3.77839,0.00226025,0
12603,9.04235,0.25625,0.005,1.84904e-06,3.77864,0.00225551,0
12604,9.05714,0.25625,0.005,1.84693e-06,3.77888,0.00225058,0
12605,9.07191,0.25625,0.005,1.84481e-06,3.77912,0.00224544,0
12606,9.08666,0.25625,0.005,1.84271e-06,3.77936,0.00224007,0
12607,9.10139,0.25625,0.005,1.8406e-06,3.7796,0.00223447,0
12608,9.1161,0.25625,0.005,1.83849e-06,3.77984,0.00222862,0
12609,9.1308,0.25625,0.005,1.83639e-06,3.78008,0.00222251,0
12610,9.14549,0.25625,0.005,1.83429e-06,3.78032,0.00221613,0
12611,9.16015,0.25625,0.005,1.8322e-06,3.78056,0.00220947,0
12612,9.1748,0.25625,0.005,1.8301e-06,3.7808,0.0022025,0
12613,9.18943,0.25625,0.005,1.82801e-06,3.78104,0.00219522,0
12614,9.20405,0.25625,0.005,1.82592e-06,3.78128,0.00218761,0
12615,9.21865,0.25625,0.005,1.82383e-06,3.78152,0.00217965,0
12616,9.23323,0.25625,0.005,1.82175e-06,3.78176,0.00217132,0
12617,9.2478,0.25625,0.005,1.81967e-06,3.782,0.0021626,0
12618,9.26235,0.25625,0.005,1.81759e-06,3.78224,0.00215348,0
12619,9.27688,0.25625,0.005,1.81551e-06,3.78248,0.00214393,0
12620,9.29139,0.25625,0.005,1.81343e-06,3.78272,0.00213393,0
12621,9.30589,0.25625,0.005,1.81136e-06,3.78296,0.00212347,0
12622,9.32038,0.25625,0.005,1.80929e-06,3.7832,0.00211251,0
12623,9.33484,0.25625,0.005,1.80722e-06,3.78343,0.00210103,0
12624,9.34929,0.25625,0.005,1.80515e-06,3.78367,0.002089,0
12625,9.36372,0.25625,0.005,1.80309e-06,3.78391,0.00207641,0
12626,9.37814,0.25625,0.005,1.80103e-06,3.78415,0.00206321,0
12627,9.39254,0.25625,0.005,1.79897e-06,3.78439,0.00204939,0
12628,9.40692,0.25625,0.005,1.79691e-06,3.78463,0.0020349,0
12629,9.42129,0.25625,0.005,1.79486e-06,3.78486,0.00201972,0
12630,9.43564,0.25625,0.005,1.79281e-06,3.7851,0.00200381,0
12631,9.44998,0.25625,0.005,1.79076e-06,3.78534,0.00198713,0
12632,9.46429,0.25625,0.005,1.78871e-06,3.78558,0.00196966,0
12633,9.4786,0.25625,0.005,1.78667e-06,3.78582,0.00195135,0
12634,9.49288,0.25625,0.005,1.78462e-06,3.78606,0.00193215,0
12635,9.50715,0.25625,0.005,1.78258e-06,3.7863,0.00191203,0
12636,9.5214,0.25625,0.005,1.78055e-06,3.78654,0.00189094,0
12637,9.53564,0.25625,0.005,1.77851e-06,3.78678,0.00186883,0
12638,9.54986,0.25625,0.005,1.77648e-06,3.78702,0.00184564,0
12639,9.56406,0.25625,0.005,1.77445e-06,3.78726,0.00182134,0
12640,9.57825,0.25625,0.005,1.77242e-06,3.7875,0.00179585,0
12641,9.59242,0.25625,0.005,1.77039e-06,3.78774,0.00176913,0
12642,9.60658,0.25625,0.005,1.76837e-06,3.78798,0.00174111,0
12643,9.62072,0.25625,0.005,1.76635e-06,3.78822,0.00171173,0
12644,9.63484,0.25625,0.005,1.76433e-06,3.78846,0.00168092,0
12645,9.64894,0.25625,0.005,1.76231e-06,3.7887,0.00164862,0
12646,9.66303,0.25625,0.005,1.7603e-06,3.78895,0.00161474,0
12647,9.67711,0.25625,0.005,1.75828e-06,3.78919,0.00157922,0
12648,9.69117,0.25625,0.005,1.75627e-06,3.78943,0.00154197,0
12649,9.70521,0.25625,0.005,1.75427e-06,3.78968,0.00150291,0
12650,9.71924,0.25625,0.005,1.75226e-06,3.78992,0.00146196,0
12651,9.73325,0.25625,0.005,1.75026e-06,3.79017,0.001419,0
12652,9.74724,0.25625,0.005,1.74826e-06,3.79042,0.00137396,0
12653,9.76122,0.25625,0.005,1.74626e-06,3.79066,0.00132673,0
12654,9.77518,0.25625,0.005,1.74426e-06,3.79091,0.0012772,0
12655,9.78913,0.25625,0.005,1.74227e-06,3.79116,0.00122527,0
12656,9.80306,0.25625,0.005,1.74028e-06,3.79141,0.0011708,0
12657,9.81697,0.25625,0.005,1.73829e-06,3.79166,0.00111369,0
12658,9.83087,0.25625,0.005,1.7363e-06,3.79192,0.00105381,0
12659,9.84475,0.25625,0.005,1.73432e-06,3.79217,0.000991006,0
12660,9.85862,0.25625,0.005,1.73233e-06,3.79243,0.000925155,0
12661,9.87247,0.25625,0.005,1.73035e-06,3.79268,0.000856103,0
12662,9.8863,0.25625,0.005,1.72837e-06,3.79294,0.000783697,0
12663,9.90012,0.25625,0.005,1.7264e-06,3.7932,0.000707773,0
12664,9.91393,0.25625,0.005,1.72443e-06,3.79346,0.000628163,0
12665,9.92771,0.25625,0.005,1.72245e-06,3.79372,0.000544687,0
12666,9.94149,0.25625,0.005,1.72049e-06,3.79399,0.000457159,0
12667,9.95524,0.25625,0.005,1.71852e-06,3.79425,0.000365384,0
12668,9.96898,0.25625,0.005,1.71655e-06,3.79452,0.000269157,0
12669,9.98271,0.25625,0.005,1.71459e-06,3.79479,0.000168266,0
12670,9.99642,0.25625,0.005,1.71263e-06,3.79506,6.2482e-05,0
12671,10.0101,0.25625,0.005,1.71067e-06,3.79534,-4.84316e-05,0
12672,10.0238,0.25625,0.005,1.70872e-06,3.79562,-0.000164719,0
12673,10.0374,0.25625,0.005,1.70676e-06,3.7959,-0.000286636,0
12674,10.0511,0.25625,0.005,1.70481e-06,3.79618,-0.000414452,0
12675,10.0647,0.25625,0.005,1.70286e-06,3.79646,-0.000548455,0
12676,10.0783,0.25625,0.005,1.70092e-06,3.79675,-0.000688942,0
12677,10.0919,0.25625,0.005,1.69897e-06,3.79704,-0.000836222,0
12678,10.1055,0.25625,0.005,1.69703e-06,3.79733,-0.000990623,0
12679,10.1191,0.25625,0.005,1.69509e-06,3.79763,-0.00115249,0
12680,10.1326,0.25625,0.005,1.69315e-06,3.79793,-0.00132217,0
12681,10.1462,0.25625,0.005,1.69122e-06,3.79824,-0.00150005,0
12682,10.1597,0.25625,0.005,1.68928e-06,3.79855,-0.00168653,0
12683,10.1732,0.25625,0.005,1.68735e-06,3.79886,-0.00188204,0
12684,10.1867,0.25625,0.005,1.68543e-06,3.79917,-0.00208702,0
12685,10.2002,0.25625,0.005,1.6835e-06,3.79949,-0.00230193,0
12686,10.2136,0.25625,0.005,1.68157e-06,3.79982,-0.00252728,0
12687,10.2271,0.25625,0.005,1.67965e-06,3.80015,-0.00276358,0
12688,10.2405,0.25625,0.005,1.67773e-06,3.80049,-0.00301138,0
12689,10.2539,0.25625,0.005,1.67581e-06,3.80083,-0.00327123,0
12690,10.2673,0.25625,0.005,1.6739e-06,3.80117,-0.00354375,0
12691,10.2807,0.25625,0.005,1.67199e-06,3.80152,-0.00382956,0
12692,10.2941,0.25625,0.005,1.67007e-06,3.80188,-0.00412933,0
12693,10.3074,0.25625,0.005,1.66816e-06,3.80224,-0.00444376,0
12694,10.3208,0.25625,0.005,1.66626e-06,3.80261,-0.00477359,0
12695,10.3341,0.25625,0.005,1.66435e-06,3.80299,-0.00511958,0
12696,10.3474,0.25625,0.005,1.66245e-06,3.80337,-0.00548257,0
12697,10.3607,0.25625,0.005,1.66055e-06,3.80376,-0.00586341,0
12698,10.374,0.25625,0.005,1.65865e-06,3.80415,-0.00626301,0
12699,10.3872,0.25625,0.005,1.65675e-06,3.80456,-0.00668234,0
12700,10.4005,0.25625,0.005,1.65486e-06,3.80497,-0.00712241,0
12701,10.4137,0.25625,0.005,1.65297e-06,3.80539,-0.00758429,0
12702,10.4269,0.25625,0.005,1.65108e-06,3.80582,-0.00806911,0
12703,10.4401,0.25625,0.005,1.64919e-06,3.80625,-0.00857807,0
12704,10.4533,0.25625,0.005,1.64731e-06,3.8067,-0.00911243,0
12705,10.4665,0.25625,0.005,1.64542e-06,3.80715,-0.00967353,0
12706,10.4796,0.25625,0.005,1.64354e-06,3.80761,-0.0102628,0
12707,10.4928,0.25625,0.005,1.64166e-06,3.80809,-0.0108817,0
12708,10.5059,0.25625,0.005,1.63979e-06,3.80857,-0.0115318,0
12709,10.519,0.25625,0.005,1.63791e-06,3.80906,-0.0122148,0
12710,10.5321,0.25625,0.005,1.63604e-06,3.80956,-0.0129324,0
12711,10.5452,0.25625,0.005,1.63417e-06,3.81007,-0.0136867,0
12712,10.5583,0.25625,0.005,1.6323e-06,3.81059,-0.0144794,0
12713,10.5713,0.25625,0.005,1.63044e-06,3.81112,-0.0153128,0
12714,10.5843,0.25625,0.005,1.62857e-06,3.81166,-0.016189,0
12715,10.5974,0.25625,0.005,1.62671e-06,3.81221,-0.0171105,0
12716,10.6104,0.25625,0.005,1.62485e-06,3.81277,-0.0180797,0
12717,10.6234,0.25625,0.005,1.62299e-06,3.81334,-0.0190992,0
12718,10.6363,0.25625,0.005,1.62114e-06,3.81391,-0.020172,0
12719,10.6493,0.25625,0.005,1.61928e-06,3.8145,-0.0213008,0
12720,10.6622,0.25625,0.005,1.61743e-06,3.81509,-0.022489,0
12721,10.6752,0.25625,0.005,1.61558e-06,3.81569,-0.0237397,0
12722,10.6881,0.25625,0.005,1.61374e-06,3.8163,-0.0250565,0
12723,10.701,0.25625,0.005,1.61189e-06,3.8169,-0.0264431,0
12724,10.7139,0.25625,0.005,1.61005e-06,3.81752,-0.0279032,0
12725,10.7268,0.25625,0.005,1.60821e-06,3.81813,-0.029441,0
12726,10.7396,0.25625,0.005,1.60637e-06,3.81874,-0.0310607,0
12727,10.7525,0.25625,0.005,1.60454e-06,3.81935,-0.0327667,0
12728,10.7653,0.25625,0.005,1.6027e-06,3.81996,-0.0345637,0
12729,10.7781,0.25625,0.005,1.60087e-06,3.82055,-0.0364563,0
12730,10.7909,0.25625,0.005,1.59904e-06,3.82113,-0.0384495,0
12731,10.8037,0.25625,0.005,1.59721e-06,3.8217,-0.0405483,0
12732,10.8165,0.25625,0.005,1.59538e-06,3.82224,-0.0427578,0
12733,10.8292,0.25625,0.005,1.59356e-06,3.82276,-0.0450832,0
12734,10.842,0.25625,0.005,1.59174e-06,3.82324,-0.0475295,0
12735,10.8547,0.25625,0.005,1.58992e-06,3.82368,-0.0501016,0
12736,10.8674,0.25625,0.005,1.5881e-06,3.82407,-0.0528045,0
12737,10.8801,0.25625,0.005,1.58629e-06,3.8244,-0.0556425,0
12738,10.8928,0.25625,0.005,1.58447e-06,3.82467,-0.0586197,0
12739,10.9054,0.25625,0.005,1.58266e-06,3.82486,-0.0617396,0
12740,10.9181,0.25625,0.005,1.58085e-06,3.82495,-0.0650049,0
12741,10.9307,0.25625,0.005,1.57905e-06,3.82495,-0.0684175,0
12742,10.9434,0.25625,0.005,1.57724e-06,3.82483,-0.0719783,0
12743,10.956,0.25625,0.005,1.57544e-06,3.82457,-0.0756868,0
12744,10.9686,0.25625,0.005,1.57364e-06,3.82417,-0.079541,0
12745,10.9812,0.25625,0.005,1.57184e-06,3.82361,-0.0835372,0
12746,10.9937,0.25625,0.005,1.57004e-06,3.82287,-0.0876696,0
12747,0.0125603,0.26875,0.005,3.14008e-06,3.60003,0.000337753,0
12748,0.0376666,0.26875,0.005,3.13649e-06,3.60013,0.000672608,0
12749,0.0627442,0.26875,0.005,3.13291e-06,3.60031,0.00099488,0
12750,0.0877932,0.26875,0.005,3.12933e-06,3.60056,0.00129898,0
12751,0.112813,0.26875,0.005,3.12575e-06,3.60088,0.00158147,0
12752,0.137805,0.26875,0.005,3.12218e-06,3.60124,0.00184058,0
12753,0.162768,0.26875,0.005,3.11861e-06,3.60165,0.00207578,0
12754,0.187703,0.26875,0.005,3.11504e-06,3.60211,0.00228734,0
12755,0.212609,0.26875,0.005,3.11148e-06,3.6026,0.00247614,0
12756,0.237487,0.26875,0.005,3.10792e-06,3.60312,0.00264345,0
12757,0.262336,0.26875,0.005,3.10437e-06,3.60367,0.00279078,0
12758,0.287156,0.26875,0.005,3.10082e-06,3.60424,0.00291975,0
12759,0.311949,0.26875,0.005,3.09728e-06,3.60483,0.00303203,0
12760,0.336713,0.26875,0.005,3.09374e-06,3.60544,0.00312924,0
12761,0.361449,0.26875,0.005,3.0902e-06,3.60606,0.00321292,0
12762,0.386156,0.26875,0.005,3.08667e-06,3.60669,0.00328452,0
12763,0.410835,0.26875,0.005,3.08314e-06,3.60734,0.0033454,0
12764,0.435486,0.26875,0.005,3.07961e-06,3.60799,0.00339679,0
12765,0.460109,0.26875,0.005,3.07609e-06,3.60864,0.00343979,0
12766,0.484704,0.26875,0.005,3.07258e-06,3.6093,0.00347542,0
12767,0.50927,0.26875,0.005,3.06906e-06,3.60997,0.00350458,0
12768,0.533809,0.26875,0.005,3.06556e-06,3.61063,0.00352807,0
